code-creation,Builtin,0x20e152f12440,183,"StoreIC_DebugBreak"
code-creation,Builtin,0x20e152f12500,183,"KeyedStoreIC_DebugBreak"
code-creation,Builtin,0x20e152f125c0,181,"Slot_DebugBreak"
code-creation,Builtin,0x20e152f12680,97,"PlainReturn_LiveEdit"
code-creation,Builtin,0x20e152f12700,137,"FrameDropper_LiveEdit"
tick,0x1002dc899,0x7fff5fbfdd70,0,0x0,2
code-creation,Stub,0x20e152f127a0,255,"CallConstructStub_Recording"
code-creation,Stub,0x20e152f128a0,110,"InterruptStub"
code-creation,Script,0x20e152f12920,808,"native runtime.js",0x2e06efb09af8,~
tick,0x1002de1bf,0x7fff5fbfe640,0,0x0,2
code-creation,CallInitialize,0x20e152f12c60,241,"args_count: 1"
code-creation,CallInitialize,0x20e152f12d60,241,"args_count: 2"
code-creation,LazyCompile,0x20e152f12e60,2304,"EQUALS native runtime.js:54",0x2e06efb07c68,~
code-creation,LazyCompile,0x20e152f13760,508,"STRICT_EQUALS native runtime.js:100",0x2e06efb07d00,~
code-creation,Stub,0x20e152f13960,269,"StringCompareStub"
code-creation,Stub,0x20e152f13a80,170,"CompareICStub"
code-creation,LazyCompile,0x20e152f13b40,1292,"COMPARE native runtime.js:120",0x2e06efb07d98,~
code-creation,Stub,0x20e152f14060,1431,"StringAddStub"
code-creation,LazyCompile,0x20e152f14600,792,"ADD native runtime.js:163",0x2e06efb07e30,~
code-creation,LazyCompile,0x20e152f14920,388,"SUB native runtime.js:214",0x2e06efb07ff8,~
code-creation,LazyCompile,0x20e152f14ac0,388,"MUL native runtime.js:222",0x2e06efb08090,~
code-creation,LazyCompile,0x20e152f14c60,388,"DIV native runtime.js:230",0x2e06efb08128,~
code-creation,LazyCompile,0x20e152f14e00,388,"MOD native runtime.js:238",0x2e06efb081c0,~
code-creation,LazyCompile,0x20e152f14fa0,388,"BIT_OR native runtime.js:252",0x2e06efb08258,~
